TID	WORD1	LEN1
14735	soupier	7
14736	Ginny	5
14737	manly	5
14738	tryouts	7
14739	archives	8
14740	cartons	7
14741	smarten	7
14742	putter's	8
14743	bandwagons	10
14744	refinances	10
14745	fluency	7
14746	emendations	11
14747	externals	9
14748	anarchism's	11
14749	grieved	7
14750	Aggie	5
14751	Thea's	6
14752	steepness's	11
14753	supreme	7
14754	tile's	6
14755	circumscriptions	16
14756	yuks	4
14757	waterworks's	12
14758	posed	5
14759	divisor	7
14760	atomizer	8
14761	disabled	8
14762	resounding	10
14763	t	1
14764	Kansans	7
14765	antihistamines	14
14766	taxable	7
14767	ripsaw's	8
14768	permanent's	11
14769	percolated	10
14770	tone	4
14771	sari	4
14772	forsaken	8
14773	Mazola's	8
14774	decorum's	9
14775	Mayra's	7
14776	incubi	6
14777	hydroplaned	11
14778	remote's	8
14779	birthstone's	12
14780	peripatetic's	13
14781	dogwood	7
14782	mammalians	10
14783	carried	7
14784	orderliness's	13
14785	slogged	7
14786	hedonists	9
14787	bagpipe	7
14788	hyacinths	9
14789	testates	8
14790	saleable	8
14791	herculean	9
14792	mariner	7
14793	excitability	12
14794	virus	5
14795	caduceus	8
14796	superannuating	14
14797	sickened	8
14798	Sherry	6
14799	crocks	6
14800	becomes	7
14801	Rudyard	7
14802	bites	5
14803	ladybug's	9
14804	foxtrotted	10
14805	Falstaff	8
14806	assemblage's	12
14807	diseases	8
14808	losing	6
14809	Micawber	8
14810	disenfranchisement's	20
14811	Picasso	7
14812	conquest	8
14813	permeate	8
14814	arid	4
14815	disarmament	11
14816	Navarre	7
14817	foreheads	9
14818	warlord	7
14819	Angora	6
14820	copyrights	10
14821	bowlegged	9
14822	genealogies	11
14823	unrelieved	10
14824	moonlight's	11
14825	cartwheel's	11
14826	reverberating	13
14827	foundations	11
14828	Devon's	7
14829	potboiler's	11
14830	shoal's	7
14831	Bernardo	8
14832	marker's	8
14833	drowning	8
14834	validating	10
14835	superchargers	13
14836	imbue	5
14837	Spitsbergen's	13
14838	physiognomy's	13
14839	Australian's	12
14840	ecosystem	9
14841	warmer's	8
14842	buffaloes	9
14843	suspecting	10
14844	provocation	11
14845	tawny's	7
14846	outmanoeuvre	12
14847	summit	6
14848	drowns	6
14849	precises	8
14850	lending	7
14851	partridge	9
14852	couch's	7
14853	dusts	5
14854	practise's	10
14855	unlettered	10
14856	waiving	7
14857	ducklings	9
14858	Brown	5
14859	employees	9
14860	cholera's	9
14861	cumulus	7
14862	bamboozle	9
14863	repeated	8
14864	principal	9
14865	socialist's	11
14866	equipping	9
14867	repression	10
14868	dismiss	7
14869	enclaves	8
14870	novitiate	9
14871	undependable	12
14872	yesterday	9
14873	Ozzie	5
14874	piranha	7
14875	goner's	7
14876	pulp's	6
14877	instant	7
14878	advancing	9
14879	leg	3
14880	dovetail	8
14881	incarnates	10
14882	Enron	5
14883	humanness's	11
14884	boardrooms	10
14885	liquefying	10
14886	mainstreamed	12
14887	dirge	5
14888	breaststroke's	14
14889	triennial's	11
14890	sneeringly	10
14891	unflappable	11
14892	blazed	6
14893	environmentalists	17
14894	quilting	8
14895	reread	6
14896	decimation's	12
14897	unfinished	10
14898	scored	6
14899	fired	5
14900	Carrillo	8
14901	supplementing	13
14902	Morison's	9
14903	heppest	7
14904	reeks	5
14905	livelihood's	12
14906	Epimethius's	12
14907	cease	5
14908	alpha's	7
14909	Roku	4
14910	looser	6
14911	moll's	6
14912	prosperity	10
14913	accordingly	11
14914	Josefina	8
14915	skill	5
14916	prioress	8
14917	someone	7
14918	degeneracy	10
14919	veterinarians	13
14920	wanly	5
14921	raids	5
14922	Freddie's	9
14923	christen	8
14924	backwoods's	11
14925	parented	8
14926	cobra	5
14927	phonetician's	13
14928	January's	9
14929	relevancy's	11
14930	unflagging	10
14931	scat	4
14932	indivisible	11
14933	Dumbledore's	12
14934	Esteban	7
14935	Panza	5
14936	apocalypses	11
14937	kenneling	9
14938	given's	7
14939	billfold	8
14940	grade's	7
14941	seniority's	11
14942	clambakes	9
14943	surreptitious	13
14944	sex's	5
14945	beastliest	10
14946	Wharton	7
14947	acolytes	8
14948	glassfuls	9
14949	reefers	7
14950	belittling	10
14951	adulation's	11
14952	bantam's	8
14953	bossiest	8
14954	absence	7
14955	payload's	9
14956	things	6
14957	mope	4
14958	parenthesis's	13
14959	deodorizing	11
14960	Oligocene's	11
14961	addict	6
14962	Millicent's	11
14963	Alfreda	7
14964	electroencephalogram's	22
14965	schmoozes	9
14966	caterwauled	11
14967	settees	7
14968	covenanted	10
14969	backslid	8
14970	dependably	10
14971	wakens	6
14972	Oman	4
14973	Bannister	9
14974	copula	6
14975	Bruce	5
14976	instants	8
14977	jitterbug	9
14978	thirtieth's	11
14979	Stephens	8
14980	doodles	7
14981	matriculates	12
14982	cooky's	7
14983	embroidering	12
14984	brother	7
14985	catamaran's	11
14986	ballpoint	9
14987	Arctic	6
14988	extravaganzas	13
14989	valued	6
14990	lowlier	7
14991	currycombed	11
14992	thin	4
14993	Huguenot	8
14994	multitasking	12
14995	joists	6
14996	renumbered	10
14997	Seattle's	9
14998	boutonnière's	13
14999	mistrusts	9
15000	technically	11
15001	aggression	10
15002	Pierrot	7
15003	Pogo	4
15004	placebo	7
15005	ode's	5
15006	dissolving	10
15007	Prussia's	9
15008	nightfall	9
15009	Smithsonian	11
15010	levitate	8
15011	mister	6
15012	enigma's	8
15013	cosignatory	11
15014	bluebells	9
15015	canes	5
15016	refractories	12
15017	implication's	13
15018	amnesia	7
15019	gags	4
15020	pilaus	6
15021	processions	11
15022	métiers	7
15023	perk's	6
15024	basing	6
15025	overdraw	8
15026	dude's	6
15027	showboats	9
15028	glancing	8
15029	deadlock	8
15030	atmospherically	15
15031	hillbillies	11
15032	Zairian	7
15033	disjointing	11
15034	blearily	8
15035	philodendron's	14
15036	reservations	12
15037	donuts	6
15038	droplets	8
15039	mossy	5
15040	reefed	6
15041	markups	7
15042	Kashmir	7
15043	Livingston	10
15044	enmesh	6
15045	knoll	5
15046	Janelle	7
15047	transcendence's	15
15048	barbequed	9
15049	Jermaine's	10
15050	UNICEF's	8
15051	nakedly	7
15052	harmonics	9
15053	irreverence	11
15054	Segovia	7
15055	sequestration's	15
15056	Abigail	7
15057	pretzel's	9
15058	sunbathers	10
15059	triage's	8
15060	care	4
15061	chainsaws	9
15062	merchandising	13
15063	majoring	8
15064	pointers	8
15065	gurneys	7
15066	devolution	10
15067	immaturely	10
15068	bursted	7
15069	tyke	4
15070	coverts	7
15071	at	2
15072	politely	8
15073	suavest	7
15074	sifter	6
15075	knoll's	7
15076	furthermost	11
15077	shilled	7
15078	actor's	7
15079	welching	8
15080	exploring	9
15081	Dyson	5
15082	Henson	6
15083	cradled	7
15084	unsnapped	9
15085	XEmacs's	8
15086	shutouts	8
15087	aluminum's	10
15088	employe's	9
15089	dolphin's	9
15090	murderer's	10
15091	tenement	8
15092	launderer	9
15093	outsiders	9
15094	Linton's	8
15095	buoy's	6
15096	meritocracy	11
15097	fiduciary's	11
15098	Jupiter	7
15099	oversimplified	14
15100	oxygenates	10
15101	immunization's	14
15102	interacted	10
15103	Platte's	8
15104	wastrels	8
15105	maker's	7
15106	victors	7
15107	emigration	10
15108	slithering	10
15109	falcon	6
15110	Englishman's	12
15111	cataleptics	11
15112	Druid	5
15113	tonne	5
15114	tensed	6
15115	Huff's	6
15116	daytime	7
15117	bench	5
15118	distastefully	13
15119	Chileans	8
15120	lilac's	7
15121	munificent	10
15122	interloper's	12
15123	imbibes	7
15124	thefts	6
15125	dukedoms	8
15126	Cleveland's	11
15127	bogie's	7
15128	equals	6
15129	sclerotic	9
15130	Klein	5
15131	decreased	9
15132	Hymen	5
15133	feminist's	10
15134	cognac's	8
15135	remount's	9
15136	deposition's	12
15137	retrench	8
15138	allowable	9
15139	Trippe	6
15140	sward	5
15141	purse	5
15142	hospitalized	12
15143	Pa	2
15144	wingspreads	11
15145	deftly	6
15146	stalkers	8
15147	niggle	6
15148	lacked	6
15149	battened	8
15150	Edmonton	8
15151	dock's	6
15152	Knuth's	7
15153	wideness	8
15154	treadling	9
15155	succoring	9
15156	neurotically	12
15157	tanker	6
15158	searcher	8
15159	percolate	9
15160	interning	9
15161	defies	6
15162	furbishing	10
15163	vacating	8
15164	frivolity's	11
15165	clods	5
15166	Rolando's	9
15167	Manchuria	9
15168	epic's	6
15169	excerpts	8
15170	xenon's	7
15171	brutalities	11
15172	afforded	8
15173	confusion's	11
15174	Arthurian	9
15175	bandage	7
15176	diabetic	8
15177	trudge	6
15178	incrustation's	14
15179	delphinium's	12
15180	lefty	5
15181	Hinduisms	9
15182	steadily	8
15183	hustle	6
15184	truthfully	10
15185	novae	5
15186	Wendi	5
15187	pussyfoots	10
15188	zoos	4
15189	complexion's	12
15190	chemicals	9
15191	Aristarchus	11
15192	friendliness	12
15193	censors	7
15194	industriousness's	17
15195	pigmy's	7
15196	rerun's	7
15197	eulogize	8
15198	nestles	7
15199	chalkboards	11
15200	tantamount	10
15201	reason	6
15202	Upjohn's	8
15203	porosity's	10
15204	gluttonously	12
15205	left	4
15206	orators	7
15207	liege	5
15208	snuffle's	9
15209	sorrel	6
15210	connubial	9
15211	snakiest	8
15212	refused	7
15213	Red's	5
15214	meadowlark's	12
15215	commemorate	11
15216	Swissair's	10
15217	cleans	6
15218	curio	5
15219	Iago	4
15220	constructively	14
15221	standouts	9
15222	tinderbox	9
15223	gasolene	8
15224	geodesics	9
15225	hawthorn's	10
15226	subcontractors	14
15227	cornrows	8
15228	spoonerism's	12
15229	Keven's	7
15230	cons	4
15231	disillusioned	13
15232	neurotically	12
15233	Gibbon	6
15234	foisted	7
15235	Robitussin's	12
15236	Floyd	5
15237	Agassiz	7
15238	soap	4
15239	uncased	7
15240	Wilcox's	8
15241	argots	6
15242	conceives	9
15243	sufferers	9
15244	oratorio	8
15245	Stoppard	8
15246	headrest's	10
15247	outward	7
15248	Prozac	6
15249	coexistence's	13
15250	bootlegger's	12
15251	fresh	5
15252	constricts	10
15253	adulterants	11
15254	illustrations	13
15255	befriend	8
15256	mortgagers	10
15257	unlisted	8
15258	overspending	12
15259	foraying	8
15260	gridlocks	9
15261	assonance	9
15262	cornrowed	9
15263	swagging	8
15264	meaningful	10
15265	negotiating	11
15266	remunerate	10
15267	placarding	10
15268	mayo	4
15269	emboldening	11
15270	dunged	6
15271	Ilyushin	8
15272	Eritrea's	9
15273	battered	8
15274	Mithra's	8
15275	surrounding	11
15276	legal	5
15277	dogcatcher	10
15278	extreme's	9
15279	experimentation	15
15280	Pt's	4
15281	philanthropist's	16
15282	sunflower's	11
15283	religion	8
15284	mountainous	11
15285	Amaru	5
15286	arithmetical	12
15287	socialism	9
15288	toxicology's	12
15289	devaluing	9
15290	piscatorial	11
15291	counterattack	13
15292	Zeke's	6
15293	Forester	8
15294	lettuces	8
15295	absorbency	10
15296	blobbing	8
15297	spotter	7
15298	ensnares	8
15299	mahjong's	9
15300	prettying	9
15301	soberly	7
15302	domicile	8
15303	artery's	8
15304	columnist's	11
15305	enough's	8
15306	parkas	6
15307	interweaving	12
15308	dresser's	9
15309	castigates	10
15310	viols	5
15311	Clint	5
15312	swiping	7
15313	aeronautical	12
15314	subplot	7
15315	Richie's	8
15316	tubes	5
15317	Pollux	6
15318	Brianna's	9
15319	synchronously	13
15320	virile	6
15321	palavering	10
15322	frosts	6
15323	blah's	6
15324	Tristan's	9
15325	whimsey's	9
15326	caddie's	8
15327	walkouts	8
15328	Comoros	7
15329	tush's	6
15330	overproduced	12
15331	pout	4
15332	cobalt's	8
15333	omegas	6
15334	discouragements	15
15335	crackup's	9
15336	composer's	10
15337	Leghorn	7
15338	madrigal's	10
15339	tawnier	7
15340	leprosy's	9
15341	druggist's	10
15342	squandering	11
15343	rabies	6
15344	Carrillo's	10
15345	attestation	11
15346	auburn's	8
15347	uprights	8
15348	Illinois's	10
15349	framework	9
15350	lucre's	7
15351	industriousness's	17
15352	listed	6
15353	greediest	9
15354	auditing	8
15355	misquote's	10
15356	panty's	7
15357	Umbriel	7
15358	lynching	8
15359	jardinière	10
15360	plausibility	12
15361	inclined	8
15362	transmit	8
15363	take's	6
15364	pillowing	9
15365	dishwashers	11
15366	Serrano	7
15367	inebriating	11
15368	Beyer	5
15369	glads	5
15370	drove's	7
15371	aggressor	9
15372	coccyx	6
15373	incarnating	11
15374	eyeliner's	10
15375	disgusting	10
15376	detox's	7
15377	Deanne	6
15378	versification	13
15379	mastiff	7
15380	demilitarized	13
15381	stiffed	7
15382	oarsman	7
15383	Belau's	7
15384	delinquent	10
15385	tenable	7
15386	clam	4
15387	Kyoto	5
15388	substantiate	12
15389	chills	6
15390	Beckett	7
15391	nicknamed	9
15392	trowel's	8
15393	maraca	6
15394	Hampshire	9
15395	smut's	6
15396	cablecasting	12
15397	shipbuilder's	13
15398	calcium's	9
15399	inconclusive	12
15400	halfbacks	9
15401	caseload	8
15402	misplaced	9
15403	kindergartener	14
15404	maternally	10
15405	jazz's	6
15406	Bowery	6
15407	whimsicality's	14
15408	orange's	8
15409	selfish	7
15410	osprey's	8
15411	bleary	6
15412	shticks	7
15413	discontinuance	14
15414	douses	6
15415	boon	4
15416	shoemaker's	11
15417	gayness	7
15418	vindication	11
15419	ranching's	10
15420	trainers	8
15421	extraction	10
15422	Wimsey's	8
15423	loges	5
15424	tarmac's	8
15425	melanges	8
15426	frigidity	9
15427	Bataan	6
15428	redhead's	9
15429	upsurge	7
15430	flatfish	8
15431	proselyte	9
15432	Gobi's	6
15433	hothead	7
15434	Talmudic	8
15435	Gibbon	6
15436	Suleiman's	10
15437	partnered	9
15438	allergy	7
15439	sari	4
15440	prelude	7
15441	billets	7
15442	reconvened	10
15443	cooks	5
15444	celebration's	13
15445	android	7
15446	Lancelot	8
15447	pleasantest	11
15448	aberration's	12
15449	dives	5
15450	nationalized	12
15451	talk's	6
15452	immunology's	12
15453	Africans	8
15454	tonne's	7
15455	mimosa's	8
15456	saturated	9
15457	Kulthumm's	10
15458	enfeeble	8
15459	cup	3
15460	keystroke's	11
15461	Kevin's	7
15462	capping	7
15463	vetted	6
15464	overbites	9
15465	reincarnate	11
15466	evacuation	10
15467	Kanpur	6
15468	troubled	8
15469	lagoons	7
15470	donated	7
15471	agricultural	12
15472	reclaiming	10
15473	Scottsdale	10
15474	hairbrush	9
15475	weight's	8
15476	brassiere	9
15477	Woodward	8
15478	Vader	5
15479	sided	5
15480	leapt	5
15481	conurbation's	13
15482	Stefan	6
15483	overages	8
15484	petal's	7
15485	convenes	8
15486	nuked	5
15487	quarto's	8
15488	tarry	5
15489	militarizes	11
15490	preordaining	12
15491	wadi	4
15492	combat	6
15493	proboscis	9
15494	bluefishes	10
15495	don's	5
15496	pretties	8
15497	offsprings	10
15498	epicurean	9
15499	gaunt	5
15500	semifinalist	12
15501	sari's	6
15502	earring	7
15503	checkbook	9
15504	numismatist's	13
15505	dirt's	6
15506	hazy	4
15507	steak	5
15508	Antoine	7
15509	trusting	8
15510	duchess's	9
15511	mahatma's	9
15512	swellhead's	11
15513	highlight	9
15514	superior	8
15515	ledger's	8
15516	headlocks	9
15517	eccentric's	11
15518	histories	9
15519	Joseph	6
15520	preconceptions	14
15521	Skopje	6
15522	frowzy	6
15523	saunter	7
15524	Lardner's	9
15525	rendered	8
15526	inceptions	10
15527	shittier	8
15528	correspondent's	15
15529	Sachs's	7
15530	chancel	7
15531	cooperative	11
15532	fleshiest	9
15533	Amsterdam's	11
15534	Sutton's	8
15535	sedimentary	11
15536	amounts	7
15537	definitively	12
15538	rot's	5
15539	renewable	9
15540	paeans	6
15541	hyperventilating	16
15542	whiles	6
15543	Norsemen	8
15544	biographers	11
15545	anthropomorphism	16
15546	panel's	7
15547	swig's	6
15548	OPEC's	6
15549	incomes	7
15550	triumvirate's	13
15551	Alisha's	8
15552	expedited	9
15553	hormone	7
15554	intuition's	11
15555	cartilages	10
15556	fritters	8
15557	taxpayers	9
15558	Yesenia	7
15559	quadruplet	10
15560	washouts	8
15561	catalyzes	9
15562	amazon's	8
15563	man's	5
15564	shoehorn's	10
15565	carpetbagging	13
15566	shamming	8
15567	Novembers	9
15568	statue's	8
15569	plaque's	8
15570	Rouault	7
15571	counterattack's	15
15572	cupsful	7
15573	Sadie	5
15574	bindery's	9
15575	charity	7
15576	rhythmically	12
15577	Clorets's	9
15578	garbage	7
15579	polar	5
15580	Lents	5
15581	Himalaya's	10
15582	antiparticles	13
15583	truss	5
15584	scent	5
15585	Tonia's	7
15586	frightened	10
15587	lymphatic's	11
15588	brr	3
15589	fills	5
15590	nicknames	9
15591	renal	5
15592	Colfax	6
15593	consecration	12
15594	Giraudoux	9
15595	chock	5
15596	baseboard	9
15597	neckties	8
15598	parsecs	7
15599	Psalters	8
15600	direr	5
15601	Fannie	6
15602	wag	3
15603	aflutter	8
15604	classicist	10
15605	Ln	2
15606	blacker	7
15607	transfer's	10
15608	misdirects	10
15609	amount	6
15610	calipers	8
15611	neutering	9
15612	fatuously	9
15613	buck	4
15614	gab's	5
15615	nought's	8
15616	smörgåsbord's	13
15617	whizz's	7
15618	treason	7
15619	Campbell	8
15620	elocution's	11
15621	sneakers	8
15622	pressed	7
15623	calved	6
15624	rotaries	8
15625	caulk	5
15626	Woodward's	10
15627	joist's	7
15628	gentlewomen	11
15629	markings	8
15630	ballpoint's	11
15631	nutrient's	10
15632	AA's	4
15633	spriest	7
15634	Fitch's	7
15635	Dee	3
15636	etiquette's	11
15637	Comintern	9
15638	domesticity	11
15639	craziness	9
15640	handstand's	11
15641	tape's	6
15642	Amado's	7
15643	candlelight's	13
15644	Aztlan	6
15645	flying's	8
15646	nepotism's	10
15647	narrowly	8
15648	Kristie	7
15649	flatfeet	8
15650	Hogwarts	8
15651	Thaddeus	8
15652	vector's	8
15653	gossips	7
15654	strutted	8
15655	dietaries	9
15656	trunking	8
15657	Bavarian	8
15658	inefficient	11
15659	monstrous	9
15660	appendage	9
15661	reawakens	9
15662	chloroforming	13
15663	brandishes	10
15664	reading	7
15665	Latin	5
15666	copper	6
15667	remake's	8
15668	truncation's	12
15669	Australian's	12
15670	many's	6
15671	subscription	12
15672	cheep's	7
15673	Flo's	5
15674	plasterers	10
15675	weightlifter's	14
15676	sweethearts	11
15677	connotations	12
15678	creditably	10
15679	signified	9
15680	sirloin's	9
15681	vanity	6
15682	Broadway's	10
15683	coordinator's	13
15684	dietitians	10
15685	domestication's	15
15686	Gina	4
15687	papering	8
15688	tuba	4
15689	dissimulation	13
15690	toupees	7
15691	phylum's	8
15692	masses	6
15693	pimp	4
15694	spiting	7
15695	prognosticators	15
15696	Ptolemies	9
15697	pasturage	9
15698	stoat	5
15699	underlies	9
15700	trice	5
15701	maker	5
15702	skateboard	10
15703	hydrae	6
15704	Giuliani	8
15705	gamecock's	10
15706	waterline	9
15707	premiums	8
15708	Yates	5
15709	intruders	9
15710	Whitehead	9
15711	comebacks	9
15712	ribald	6
15713	elicited	8
15714	Bulgaria	8
15715	ottomans	8
15716	plumped	7
15717	mustering	9
15718	cave	4
15719	heeled	6
15720	discussing	10
15721	type	4
15722	redness's	9
15723	runt's	6
15724	Elsie	5
15725	billet's	8
15726	portages	8
15727	baby's	6
15728	wriggle	7
15729	incursion's	11
15730	potful's	8
15731	reveries	8
15732	hall	4
15733	Chandon	7
15734	zippering	9
15735	Wrigley's	9
15736	chimerical	10
15737	propositioned	13
15738	supremely	9
15739	fiver	5
15740	fiascos	7
15741	Sui	3
15742	dodders	7
15743	bankruptcy	10
15744	ruined	6
15745	Moravian	8
15746	brainstorming's	15
15747	disc	4
15748	ginseng's	9
15749	fireplace's	11
15750	shies	5
15751	Cajuns	6
15752	flavored	8
15753	recessive	9
15754	Algiers	7
15755	narrowness's	12
15756	technologist's	14
15757	checkpoint's	12
15758	unparalleled	12
15759	woolen's	8
15760	regroup	7
15761	obstetric	9
15762	Holloway's	10
15763	downtrodden	11
15764	Emery's	7
15765	overloading	11
15766	guillotines	11
15767	upland	6
15768	speccing	8
15769	Serb's	6
15770	pericardium's	13
15771	ellipse's	9
15772	Marlon	6
15773	sirocco's	9
15774	depoliticize	12
15775	adman's	7
15776	toastmasters	12
15777	dislocating	11
15778	mottoes	7
15779	lamentably	10
15780	peasant	7
15781	overcoat's	10
15782	foliage's	9
15783	coloraturas	11
15784	girths	6
15785	hosting	7
15786	pennon's	8
15787	wrappers	8
15788	pieces	6
15789	switchblade	11
15790	sleekness's	11
15791	Margarito	9
15792	unlatching	10
15793	far	3
15794	Mycenae's	9
15795	jubilation's	12
15796	tun's	5
15797	protocol's	10
15798	dealing	7
15799	moneyed	7
15800	coffee	6
15801	supplementary	13
15802	boardrooms	10
15803	grimacing	9
15804	surcharge's	11
15805	Copland	7
15806	Beecher	7
15807	immanence	9
15808	wash's	6
15809	trucks	6
15810	commercially	12
15811	infection's	11
15812	module	6
15813	slight	6
15814	gasket's	8
15815	supremacy	9
15816	Susana	6
15817	Chandra's	9
15818	assuming	8
15819	scissor	7
15820	architectures	13
15821	dadoes	6
15822	Nescafe's	9
15823	Marjorie's	10
15824	hydrocarbon	11
15825	restaurateur's	14
15826	somber	6
15827	numeration's	12
15828	tangoing	8
15829	collations	10
15830	billiards's	11
15831	Kirinyaga	9
15832	checkerboard's	14
15833	Shaka's	7
15834	ranking's	9
15835	tatted	6
15836	righting	8
15837	discriminated	13
15838	hone	4
15839	Rooney	6
15840	boredom's	9
15841	inaugurates	11
15842	reformatted	11
15843	Darwinian	9
15844	cogitation's	12
15845	Lisbon	6
15846	decadence's	11
15847	apotheosis's	12
15848	care	4
15849	despatched	10
15850	inclosure's	11
15851	aureole	7
15852	degenerative	12
15853	preconception's	15
15854	littorals	9
15855	roadblock	9
15856	Cantonese's	11
15857	scarring	8
15858	blast	5
15859	mandolin	8
15860	understaffed	12
15861	Benson	6
15862	trowelling	10
15863	emaciating	10
15864	pulse's	7
15865	terrorist's	11
15866	psychoanalysts	14
15867	loadable	8
15868	Sade's	6
15869	hamlet's	8
15870	handkerchief's	14
15871	dispatched	10
15872	crybaby	7
15873	hybridizing	11
15874	dither's	8
15875	appraised	9
15876	hoagie	6
15877	unwiser	7
15878	tray's	6
15879	flatiron	8
15880	khakis	6
15881	shammies	8
15882	randier	7
15883	zinged	6
15884	casters	7
15885	fob's	5
15886	edible's	8
15887	whipcord	8
15888	buckles	7
15889	feistier	8
15890	Kremlin	7
15891	deleterious	11
15892	Ofelia	6
15893	waterside	9
15894	luring	6
15895	wished	6
15896	wimple's	8
15897	dimwit's	8
15898	confirmatory	12
15899	glitter	7
15900	periscope's	11
15901	landfalls	9
15902	pastels	7
15903	crackliest	10
15904	Chautauqua	10
15905	inhales	7
15906	iguana	6
15907	tousles	7
15908	coats	5
15909	vulgarism's	11
15910	saree's	7
15911	wholesalers	11
15912	purpose's	9
15913	jerkily	7
15914	Leola's	7
15915	tenant's	8
15916	Walton's	8
15917	calabash's	10
15918	whimsey's	9
15919	eraser's	8
15920	noblewoman	10
15921	wondered	8
15922	shirtwaists	11
15923	juice	5
15924	Richmond's	10
15925	enumerable	10
15926	escapism	8
15927	adjoining	9
15928	ventilators	11
15929	pulsated	8
15930	hedge	5
15931	wags	4
15932	stabbing	8
15933	constraint	10
15934	lingerie's	10
15935	Balboa	6
15936	froth's	7
15937	comestibles	11
15938	purveying	9
15939	lymphoma's	10
15940	retrain	7
15941	Berzelius	9
15942	soliloquy	9
15943	decamped	8
15944	legalized	9
15945	Nashville	9
15946	overstocked	11
15947	herbivore	9
15948	probationary	12
15949	clinically	10
15950	Hiss	4
15951	sees	4
15952	bayonets	8
15953	Pele	4
15954	wetbacks	8
15955	senatorial	10
15956	dissections	11
15957	policeman	9
15958	dapper	6
15959	overestimated	13
15960	whamming	8
15961	Balthazar	9
15962	renovates	9
15963	siding	6
15964	debiting	8
15965	street's	8
15966	ordure's	8
15967	Kagoshima	9
15968	waiting	7
15969	shiftily	8
15970	Easters	7
15971	down	4
15972	disconcerts	11
15973	cellar	6
15974	rectum's	8
15975	tout	4
15976	walling	7
15977	Snider's	8
15978	homecomings	11
15979	cums	4
15980	undermining	11
15981	Tuscan's	8
15982	invaders	8
15983	punsters	8
15984	drunkenly	9
15985	timelessness's	14
15986	Kramer	6
15987	Mikoyan's	9
15988	armies	6
15989	dowel's	7
15990	wicks	5
15991	salaam	6
15992	abundant	8
15993	angina	6
15994	hardness	8
15995	subcontractors	14
15996	Woodard's	9
15997	accurst	7
15998	Schelling	9
15999	need	4
16000	contrivances	12
16001	schemer's	9
16002	Learjet	7
16003	Borg's	6
16004	shortcoming's	13
16005	abrogating	10
16006	collies	7
16007	yourself	8
16008	ovulated	8
16009	Laurent's	9
16010	whatchamacallit's	17
16011	glossiness's	12
16012	emigrants	9
16013	cerebellum's	12
16014	catnapped	9
16015	rightness	9
16016	gauzier	7
16017	correction	10
16018	axioms	6
16019	mulattos	8
16020	Navahoes	8
16021	exonerates	10
16022	sentry	6
16023	underclass's	12
16024	compactness's	13
16025	rues	4
16026	largos	6
16027	gotten	6
16028	succession's	12
16029	planner's	9
16030	vehicles	8
16031	Polynesians	11
16032	Bridalveil's	12
16033	strands	7
16034	inseminating	12
16035	federated	9
16036	straggling	10
16037	uncomfortably	13
16038	incognitos	10
16039	Yalu's	6
16040	syncopate	9
16041	laziest	7
16042	abominable	10
16043	languor's	9
16044	gunrunners	10
16045	catnap's	8
16046	Decca's	7
16047	parakeet	8
16048	tree's	6
16049	cloudier	8
16050	dissertation's	14
16051	sensitive's	11
16052	lineaments	10
16053	Kramer's	8
16054	dendrite's	10
16055	let's	5
16056	eve's	5
16057	overtake	8
16058	Nantucket's	11
16059	pilafs	6
16060	beeswax's	9
16061	postbox	7
16062	spitfires	9
16063	clear's	7
16064	misgoverned	11
16065	commingle	9
16066	replica	7
16067	tailcoat's	10
16068	Zn's	4
16069	Nola's	6
16070	accolade's	10
16071	benumb	6
16072	jag's	5
16073	Peterson's	10
16074	Icahn's	7
16075	depoliticized	13
16076	madras's	8
16077	Levi	4
16078	smoking's	9
16079	piping's	8
16080	slapping	8
16081	Freddy	6
16082	ghastly	7
16083	narrators	9
16084	zebra's	7
16085	adequacy's	10
16086	Karenina	8
16087	conglomerates	13
16088	coopered	8
16089	antiseptic's	12
16090	inanely	7
16091	sturgeons	9
16092	Burberry	8
16093	Pacific	7
16094	spot's	6
16095	bilks	5
16096	moraine	7
16097	cheaters	8
16098	guffaw's	8
16099	Toni	4
16100	cloying	7
16101	dispensed	9
16102	tantalizingly	13
16103	ewe's	5
16104	burg's	6
16105	abasement	9
16106	Oprah's	7
16107	rerun's	7
16108	clinging	8
16109	Saragossa's	11
16110	ostensibly	10
16111	wizard's	8
16112	Kurt	4
16113	sprucest	8
16114	divorced	8
16115	truer	5
16116	castigators	11
16117	genealogy	9
16118	dactylic	8
16119	stupid's	8
16120	pantheistic	11
16121	taxable	7
16122	politico's	10
16123	constipating	12
16124	melting	7
16125	golden	6
16126	Burmese's	9
16127	ghostwrite	10
16128	lag's	5
16129	foamiest	8
16130	Stephenson	10
16131	if's	4
16132	stonework's	11
16133	had	3
16134	dishpan	7
16135	subjugate	9
16136	remarries	9
16137	fainting	8
16138	fluoroscope	11
16139	side's	6
16140	fetching	8
16141	ruthlessness's	14
16142	Torricelli's	12
16143	scourged	8
16144	sliders	7
16145	cleaner's	9
16146	collector	9
16147	misanthropic	12
16148	inviting	8
16149	eccentricities	14
16150	Brazos's	8
16151	disjointed	10
16152	Carmela	7
16153	steel	5
16154	Madras's	8
16155	heights	7
16156	cogency's	9
16157	bigamists	9
16158	marinas	7
16159	diametrical	11
16160	Phillip	7
16161	tongue	6
16162	marriage's	10
16163	follies	7
16164	grubby	6
16165	unwinding	9
16166	antiwar	7
